"d" "K" "m" "cv" "HR" "tau" "censoring" "matrix" "method_correction" "distribution" "delta.rmst" "var" "ci.low" "ci.up" "t_star"
487 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 9.22160190196801 137.162090912431 -17.7854469625197 36.2286507664557 365
487 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 9.22160190196801 88.1620751384016 -9.18141364416222 27.6246174480982 365
487 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 9.22160190196801 88.1620751384016 -12.4305459356167 30.8737497395527 365
487 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 9.22160190196801 133.621465848172 -13.4345530810943 31.8777568850303 365
487 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 9.22160190196801 133.621465848172 -17.4345956051656 35.8777994091016 365
487 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 9.22160190196801 79.7137024052517 -8.27745250776626 26.7206563117023 365
487 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 9.22160190196801 79.7137024052517 -11.3669865360382 29.8101903399742 365
436 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -4.7787141681872 100.610315411577 -24.4380728451792 14.8806445088048 365
436 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -4.7787141681872 249.133215766467 -35.7146962801872 26.1572679438128 365
436 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -4.7787141681872 249.133215766467 -41.1765782307839 31.6191498944095 365
436 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -4.7787141681872 154.706857207854 -29.1569836154424 19.599555279068 365
436 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -4.7787141681872 154.706857207854 -33.4610729247356 23.9036445883612 365
436 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -4.7787141681872 168.802485025169 -30.2433522974641 20.6859239610897 365
436 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -4.7787141681872 168.802485025169 -34.7392447140434 25.181816377669 365
436 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -4.7787141681872 136.085275019021 -27.6427903596366 18.0853620232622 365
436 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -4.7787141681872 136.085275019021 -31.6795422757396 22.1221139393652 365
436 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -4.86779000746072 106.018791070958 -25.0486428169645 15.3130628020431 365
436 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -4.86779000746072 238.221900102367 -35.1187341155502 25.3831541006288 365
436 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -4.86779000746072 238.221900102367 -40.4596696324604 30.724089617539 365
436 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -4.86779000746072 156.071860192364 -29.3533699270398 19.6177899121184 365
436 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -4.86779000746072 156.071860192364 -33.6764053661107 23.9408253511893 365
436 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -4.86779000746072 172.283333331131 -30.5936394683329 20.8580594534115 365
436 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -4.86779000746072 172.283333331131 -35.1356498795557 25.4000698646342 365
436 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -4.86779000746072 144.036961365634 -28.3903760843357 18.6547960694143 365
436 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -4.86779000746072 144.036961365634 -32.5433907796346 22.8078107647131 365
453 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -3.48002559954133 39.894021654812 -15.8594941413988 8.89944294231619 365
453 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -3.48002559954133 67.2800942505096 -19.5565212225231 12.5964700234404 365
453 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -3.48002559954133 67.2800942505096 -22.3948963209477 15.4348451218651 365
453 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -3.48002559954133 51.2371114846098 -17.5094679925747 10.5494167934921 365
453 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -3.48002559954133 51.2371114846098 -19.98642695596 13.0263757568773 365
453 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -3.48002559954133 58.6388800878904 -18.4886512244695 11.5286000253869 365
453 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -3.48002559954133 58.6388800878904 -21.1384892385748 14.1784380394921 365
453 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -3.48002559954133 60.3729579526514 -18.7089530686249 11.7489018695422 365
453 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -3.48002559954133 60.3729579526514 -21.3976863297573 14.4376351306747 365
453 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -3.86732654429505 26.2212467110696 -13.903652538793 6.16899945020291 365
453 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -3.86732654429505 61.034864630253 -19.1795085933616 11.4448555047715 365
453 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -3.86732654429505 61.034864630253 -21.8829408120403 14.1482877234502 365
453 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -3.86732654429505 37.7247810995804 -15.9055237977769 8.17087070918682 365
453 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -3.86732654429505 37.7247810995804 -18.0309197867735 10.2962666981834 365
453 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -3.86732654429505 55.2199818955509 -18.4318480445447 10.6971949559546 365
453 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -3.86732654429505 55.2199818955509 -21.0032775473576 13.2686244587675 365
453 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -3.86732654429505 38.4445627390431 -16.0198244209304 8.28517133234026 365
453 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -3.86732654429505 38.4445627390431 -18.1654006811814 10.4307475925913 365
511 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 3.04299180029357 51.4673381498896 -11.0179349157355 17.1039185163227 365
511 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 3.04299180029357 90.9128522740684 -15.6449181492616 21.7309017498487 365
511 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 3.04299180029357 90.9128522740684 -18.9443497845112 25.0303333850984 365
511 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 3.04299180029357 67.5715773602084 -13.0682909505797 19.1542745511669 365
511 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 3.04299180029357 67.5715773602084 -15.9128078674621 21.9987914680492 365
511 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 3.04299180029357 75.157074423443 -13.9485592319548 20.0345428325419 365
511 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 3.04299180029357 75.157074423443 -16.9484913356031 23.0344749361902 365
511 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 3.04299180029357 70.1232149691675 -13.3696692477735 19.4556528483607 365
511 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 3.04299180029357 70.1232149691675 -16.2673958114608 22.353379412048 365
511 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 2.95559807563086 52.4616878019511 -11.2405074943945 17.1517036456563 365
511 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 2.95559807563086 91.1644771864152 -15.7581558241543 21.669351975416 365
511 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 2.95559807563086 91.1644771864152 -19.0621503210187 24.9733464722804 365
511 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 2.95559807563086 68.4135312463232 -13.255748662411 19.1669448136727 365
511 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 2.95559807563086 68.4135312463232 -16.1179323106563 22.029128461918 365
511 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 2.95559807563086 76.0385600685931 -14.1353058585786 20.0465020098403 365
511 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 2.95559807563086 76.0385600685931 -17.1527791484093 23.063975299671 365
511 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 2.95559807563086 71.4770177659374 -13.6147374784209 19.5259336296826 365
511 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 2.95559807563086 71.4770177659374 -16.5403021606844 22.4514983119461 365
426 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -0.769223607766519 29.6654821782497 -11.4443689549635 9.90592173943048 365
426 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -0.769223607766519 47.7570901619838 -14.3138496732375 12.7754024577045 365
426 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -0.769223607766519 47.7570901619838 -16.7052122091591 15.1667649936261 365
426 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -0.769223607766519 37.5315282979193 -12.7765472243837 11.2381000088507 365
426 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -0.769223607766519 37.5315282979193 -14.8964923387538 13.3580451232207 365
426 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -0.769223607766519 40.8478135569774 -13.2958030967779 11.7573558812448 365
426 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -0.769223607766519 40.8478135569774 -15.5074250897711 13.9689778742381 365
426 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -0.769223607766519 53.9812530797094 -15.1694583556854 13.6310111401524 365
426 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -0.769223607766519 53.9812530797094 -17.7118823191226 16.1734351035896 365
426 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -3.83272935279264 17.2263608151986 -11.9674915313695 4.3020328257842 365
426 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -3.83272935279264 54.7399316208951 -18.3338049394269 10.6683462338416 365
426 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -3.83272935279264 54.7399316208951 -20.8940327907403 13.228574085155 365
426 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -3.83272935279264 28.7138746137132 -14.3352608053118 6.6698020997265 365
426 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -3.83272935279264 28.7138746137132 -16.1895283300475 8.52406962446225 365
426 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -3.83272935279264 43.4435527074872 -16.7511897390177 9.08573103343244 365
426 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -3.83272935279264 43.4435527074872 -19.0320000057669 11.3665413001817 365
426 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -3.83272935279264 24.3960987708069 -13.5134632512965 5.8480045457112 365
426 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -3.83272935279264 24.3960987708069 -15.2226388500326 7.55718014444731 365
427 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 1.94227941611131 31.2490764305106 -9.01409043400464 12.8986492662273 365
427 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 1.94227941611131 47.8110967760301 -11.6100030277186 15.4945618599413 365
427 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 1.94227941611131 47.8110967760301 -14.0027173304797 17.8872761627023 365
427 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 1.94227941611131 38.5920780396279 -10.2335112602367 14.1180700924594 365
427 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 1.94227941611131 38.5920780396279 -12.3831999654029 16.2677587976255 365
427 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 1.94227941611131 53.2762525608761 -12.3636120392823 16.248170871505 365
427 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 1.94227941611131 53.2762525608761 -14.8893792848323 18.7739381170549 365
427 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 1.94227941611131 49.8581130553014 -11.897080691186 15.7816395234086 365
427 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 1.94227941611131 49.8581130553014 -14.3404798017813 18.225038634004 365
427 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 2.00945618583571 30.3916404960097 -8.7955535531123 12.8144659247837 365
427 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 2.00945618583571 46.800020345375 -11.3987633441543 15.4176757158257 365
427 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 2.00945618583571 46.800020345375 -13.766042714027 17.7849550856984 365
427 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 2.00945618583571 37.6280089308761 -10.0132908718326 14.032203243504 365
427 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 2.00945618583571 37.6280089308761 -12.1359590616812 16.1548714333526 365
427 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 2.00945618583571 53.7243720976581 -12.3564744516414 16.3753868233128 365
427 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 2.00945618583571 53.7243720976581 -14.8928418754486 18.91175424712 365
427 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 2.00945618583571 47.5341917738179 -11.5035242505484 15.5224366222198 365
427 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 2.00945618583571 47.5341917738179 -13.889299613265 17.9082119849364 365
429 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -2.13462237525843 10.4306701078855 -8.46462945990591 4.19538470938905 365
429 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -2.13462237525843 18.4575873659696 -10.5550773389606 6.28583258844372 365
429 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -2.13462237525843 18.4575873659696 -12.0417452202501 7.77250046973321 365
429 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -2.13462237525843 13.7240304443769 -9.39549682714273 5.12625207662588 365
429 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -2.13462237525843 13.7240304443769 -10.6774357347461 6.40819098422926 365
429 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -2.13462237525843 15.4406869079617 -9.83623018922596 5.56698543870911 365
429 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -2.13462237525843 15.4406869079617 -11.1959824853513 6.92673773483441 365
429 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -2.13462237525843 21.8669969811684 -11.2998375083255 7.03059275780862 365
429 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -2.13462237525843 21.8669969811684 -12.9179960308964 8.64875128037953 365
429 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1104 1104 1104 1104 365
429 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1104 1104 1104 1104 365
402 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -14.0753981953128 52.4165858962042 -28.2654001770479 0.114603786422267 365
402 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -14.0753981953128 93.507022637379 -33.0280596682354 4.87726327760981 365
402 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -14.0753981953128 93.507022637379 -36.3742343343557 8.22343794373007 365
402 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -14.0753981953128 69.5059708874534 -30.4156651746653 2.26486878403968 365
402 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -14.0753981953128 69.5059708874534 -33.3006102512218 5.14981386059621 365
402 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -14.0753981953128 89.220065824899 -32.5885073033467 4.43771091272113 365
402 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -14.0753981953128 89.220065824899 -35.8570770911271 7.70628070050148 365
402 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -14.0753981953128 74.114089468873 -30.9486380361944 2.79784164556885 365
402 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -14.0753981953128 74.114089468873 -33.9276817853583 5.77688539473273 365
402 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -13.5076841756382 51.5079033053317 -27.5741510201492 0.558782668872761 365
402 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -13.5076841756382 95.534627587486 -32.6647282541926 5.64935990291619 365
402 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -13.5076841756382 95.534627587486 -36.0469875566653 9.03161920538886 365
402 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -13.5076841756382 69.5435908236834 -29.8523726215029 2.83700427022644 365
402 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -13.5076841756382 69.5435908236834 -32.7380983271679 5.72272997589151 365
402 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -13.5076841756382 91.40916801161 -32.2465356545979 5.23116730332149 365
402 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -13.5076841756382 91.40916801161 -35.5549612380269 8.53959288675043 365
402 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -13.5076841756382 71.4026205921394 -30.0693938305727 3.05402547929626 365
402 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -13.5076841756382 71.4026205921394 -32.9934355728977 5.97806722162129 365
424 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 7.22427906257076 14.0657824931869 -0.126443638525909 14.5750017636674 365
424 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 7.22427906257076 20.9543938103903 -1.74764608954806 16.1962042146896 365
424 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 7.22427906257076 20.9543938103903 -3.33167842681312 17.7802365519546 365
424 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 7.22427906257076 17.0272956406821 -0.863344508755045 15.3119026338966 365
424 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 7.22427906257076 17.0272956406821 -2.29124956273131 16.7398076878728 365
424 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 7.22427906257076 19.6889438234645 -1.47251729705493 15.9210754221964 365
424 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 7.22427906257076 19.6889438234645 -3.00797445153229 17.4565325766738 365
424 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 7.22427906257076 30.3240585018704 -3.56871042187027 18.0172685470118 365
424 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 7.22427906257076 30.3240585018704 -5.47425957316685 19.9228176983084 365
424 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1000 1000 1000 1000 365
424 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1000 1000 1000 1000 365
435 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 3.68302350277257 80.1575082337569 -13.8646762624225 21.2307232679676 365
435 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 3.68302350277257 142.094561346387 -19.6804181541568 27.0464651597019 365
435 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 3.68302350277257 142.094561346387 -23.8053352111879 31.1713822167331 365
435 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 3.68302350277257 104.82112966165 -16.383517134165 23.7495641397102 365
435 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 3.68302350277257 104.82112966165 -19.9263520026042 27.2923990081493 365
435 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 3.68302350277257 109.603194923397 -16.8361421701962 24.2021891757413 365
435 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 3.68302350277257 109.603194923397 -20.4588899538205 27.8249369593657 365
435 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 3.68302350277257 111.44099290694 -17.0074570423785 24.3735040479236 365
435 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 3.68302350277257 111.44099290694 -20.660451210451 28.0264982159961 365
435 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 3.92556908824678 92.5978593266106 -14.9347295172261 22.7858676937196 365
435 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 3.92556908824678 148.365573429308 -19.9478521315398 27.7989903080333 365
435 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 3.92556908824678 148.365573429308 -24.1628082944723 32.0139464709658 365
435 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 3.92556908824678 116.097044687142 -17.1927172146221 25.0438553911157 365
435 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 3.92556908824678 116.097044687142 -20.9212423465406 28.7723805230341 365
435 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 3.92556908824678 122.455128514422 -17.7632836608259 25.6144218373195 365
435 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 3.92556908824678 122.455128514422 -21.5925447759388 29.4436829524323 365
435 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 3.92556908824678 126.632775399836 -18.1301465439579 25.9812847204514 365
435 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 3.92556908824678 126.632775399836 -22.0241788938248 29.8753170703183 365
478 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 4.66037080812103 16.2748248810075 -3.2465293173642 12.5672709336063 365
478 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 4.66037080812103 43.9143616048999 -8.32790127642871 17.6486428926708 365
478 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 4.66037080812103 43.9143616048999 -10.621037101605 19.9417787178471 365
478 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 4.66037080812103 26.285034227353 -5.3881552820532 14.7088968982953 365
478 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 4.66037080812103 26.285034227353 -7.16226618900038 16.4830078052424 365
478 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 4.66037080812103 35.7780394580079 -7.0631041572255 16.3838457734676 365
478 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 4.66037080812103 35.7780394580079 -9.13293455988337 18.4536761761254 365
478 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 4.66037080812103 28.6443806198477 -5.82944370861061 15.1501853248527 365
478 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 4.66037080812103 28.6443806198477 -7.68146600312243 17.0022076193645 365
478 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1000 1000 1000 1000 365
478 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1000 1000 1000 1000 365
528 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 3.58622161886563 67.2636253275394 -12.4883062692666 19.6607495069979 365
528 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 3.58622161886563 111.908948663295 -17.1476544769641 24.3200977146954 365
528 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 3.58622161886563 111.908948663295 -20.808310317911 27.9807535556422 365
528 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 3.58622161886563 86.6541793592747 -14.658735537831 21.8311787755623 365
528 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 3.58622161886563 86.6541793592747 -17.8799619344197 25.052405172151 365
528 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 3.58622161886563 93.7697347817012 -15.3930453530518 22.565488590783 365
528 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 3.58622161886563 93.7697347817012 -18.7439173355275 25.9163605732587 365
528 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 3.58622161886563 92.2260648273655 -15.236175418414 22.4086186561452 365
528 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 3.58622161886563 92.2260648273655 -18.5593513328777 25.731794570609 365
528 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 4.07943199168847 68.3428035477155 -12.1235327221945 20.2823967055715 365
528 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 4.07943199168847 112.703039870191 -16.7278764990411 24.8867404824181 365
